Price_BRL,Apt_Area_m2,Total_Rooms,Total_Baths,Garage_Spots_aux,Asa Sul,Cruzeiro,Guará,Guará II,Lago Norte,Lago Sul,Noroeste,Octogonal,Park Sul,Setor De Clubes Esportivos Sul,Setor Habitacional Jardins Mangueiral,Setor de Hotéis e Turismo Norte,Sobradinho,Sudoeste,Taguatinga,Águas Claras
3320076.0,172.0,4.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
670000.0,77.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
780000.0,78.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229000.0,87.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1050000.0,96.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000.0,30.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490000.0,196.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100000.0,153.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1670000.0,197.0,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3036605.0,185.0,3.0,5.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299000.0,26.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589900.0,120.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000.0,147.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000.0,174.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330000.0,27.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000.0,201.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471000.0,195.0,4.0,6.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
800000.0,76.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000.0,240.0,4.0,6.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430860.0,35.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726342.0,322.0,4.0,6.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1942900.0,125.0,3.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698000.0,100.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380000.0,113.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695000.0,126.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325000.0,34.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270000.0,78.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1757000.0,243.0,3.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1450000.0,182.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910000.0,75.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
870000.0,67.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,34.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4700000.0,373.0,3.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583200.0,155.0,4.0,6.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
769000.0,66.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1190000.0,51.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890000.0,48.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471000.0,215.0,4.0,4.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395000.0,67.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023960.0,197.0,4.0,6.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700000.0,148.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2150000.0,239.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000.0,105.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787000.0,79.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740000.0,191.0,4.0,5.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2500000.0,250.0,3.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590000.0,97.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250000.0,210.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590000.0,42.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334800.0,62.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310000.0,30.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944000.0,242.0,3.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2680000.0,345.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200000.0,120.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850000.0,177.0,3.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635000.0,70.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000.0,64.0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2200000.0,134.0,3.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3325000.0,165.0,4.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250000.0,148.0,3.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1600000.0,114.0,3.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050000.0,124.0,3.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880000.0,119.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2490000.0,130.0,3.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000.0,72.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387100.0,86.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2200000.0,156.0,2.0,4.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950000.0,96.0,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565000.0,108.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295000.0,52.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1099000.0,153.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2830000.0,169.0,4.0,5.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
880000.0,47.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345000.0,32.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,53.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180000.0,74.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2900000.0,172.0,4.0,6.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1780000.0,243.0,4.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589000.0,57.0,2.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2761000.0,204.0,4.0,6.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
495000.0,34.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1220000.0,80.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1269999.0,107.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269000.0,28.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2190000.0,126.0,3.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1680000.0,145.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
740000.0,78.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749000.0,62.0,2.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1193415.0,143.0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1880000.0,154.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1290000.0,120.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000.0,80.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000.0,202.0,4.0,7.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
480000.0,48.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000.0,43.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680000.0,126.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500000.0,213.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190000.0,255.0,3.0,4.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
740000.0,78.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000.0,48.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1280000.0,88.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1600000.0,135.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839000.0,84.0,2.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
990000.0,51.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000.0,155.0,4.0,6.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
760000.0,49.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000.0,79.0,3.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280000.0,109.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000.0,60.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,64.0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000.0,68.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330000.0,77.0,3.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
870000.0,56.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420000.0,73.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830000.0,60.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360000.0,76.0,2.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4283497.0,241.0,4.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550000.0,67.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000.0,29.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,68.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,27.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630000.0,55.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000.0,66.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334800.0,63.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930000.0,130.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170000.0,71.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000.0,64.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315000.0,32.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1640000.0,129.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890000.0,117.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
724000.0,58.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2690000.0,230.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2067921.0,129.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015000.0,80.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
450000.0,50.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000.0,140.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000.0,148.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1150000.0,68.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795000.0,124.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1228699.0,76.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2149000.0,189.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610000.0,78.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000.0,49.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610000.0,61.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325000.0,28.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000.0,165.0,4.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313688.0,91.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350000.0,99.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200000.0,79.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965000.0,103.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680000.0,53.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000.0,136.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000.0,110.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000.0,136.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724097.0,186.0,4.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2850000.0,216.0,4.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
865000.0,78.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569180.0,301.0,4.0,6.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2125153.0,126.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
590000.0,74.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699000.0,76.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000.0,25.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520000.0,157.0,3.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000.0,72.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050000.0,96.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724000.0,58.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
650000.0,46.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280000.0,25.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000.0,142.0,3.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285000.0,25.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370000.0,50.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
375000.0,73.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290000.0,26.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750000.0,63.0,2.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500000.0,280.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000.0,35.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1370000.0,130.0,3.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000.0,82.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350000.0,41.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1085000.0,120.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149000.0,69.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
985000.0,120.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000.0,28.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000.0,74.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,60.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825000.0,110.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,51.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065000.0,93.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,161.0,3.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950000.0,76.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000.0,80.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250000.0,77.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299000.0,123.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,27.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925000.0,65.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,37.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1430000.0,160.0,3.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274000.0,125.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000.0,56.0,1.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230000.0,39.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895000.0,75.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350000.0,42.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2200000.0,224.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2700000.0,341.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3853000.0,200.0,4.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1240000.0,92.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2200000.0,163.0,3.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
