Price_BRL,Condo_Fee_BRL,Neighbourhood_Aux,Apt_Area_m2,Total_Rooms,Total_Baths,Garage_Spots_aux,Days_Published
3700000.0,1700.0,Noroeste,300.0,4.0,6.0,3.0,6.0
2806700.0,,Noroeste,224.0,3.0,4.0,2.0,14.0
1210000.0,,Lago Norte,148.0,3.0,4.0,2.0,10.0
3800000.0,2900.0,Asa Sul,465.0,4.0,5.0,6.0,3.0
1620000.0,1150.0,Sudoeste,130.0,3.0,2.0,2.0,10.0
690000.0,550.0,Asa Sul,64.0,2.0,1.0,0.0,12.0
1050000.0,719.0,Águas Claras,118.0,3.0,4.0,2.0,12.0
430000.0,467.0,Noroeste,69.0,1.0,1.0,1.0,29.0
525000.0,580.0,Águas Claras,68.0,2.0,2.0,1.0,27.0
1439000.0,,Noroeste,90.0,2.0,2.0,2.0,10.0
680000.0,622.0,Águas Claras,106.0,3.0,1.0,1.0,1.0
3880000.0,,Sudoeste,230.0,4.0,6.0,4.0,26.0
1200000.0,,Noroeste,99.0,2.0,2.0,2.0,14.0
820000.0,550.0,Noroeste,90.0,3.0,2.0,0.0,4.0
290000.0,,Setor Habitacional Jardins Mangueiral,50.0,2.0,1.0,1.0,20.0
1550000.0,,Noroeste,112.0,3.0,3.0,2.0,3.0
925000.0,,Asa Norte,105.0,3.0,3.0,0.0,17.0
345000.0,,Guará II,50.0,1.0,1.0,1.0,1.0
440000.0,460.0,Águas Claras,100.0,1.0,2.0,1.0,27.0
777000.0,,Park Sul,98.0,2.0,2.0,1.0,3.0
2520000.0,1210.0,Asa Sul,157.0,3.0,4.0,1.0,27.0
280000.0,325.0,Sudoeste,27.0,1.0,1.0,0.0,4.0
1188000.0,1051.0,Asa Norte,81.0,1.0,1.0,1.0,4.0
1548000.0,,Noroeste,107.0,3.0,3.0,2.0,2.0
799000.0,,Asa Norte,70.0,2.0,2.0,0.0,25.0
1700000.0,,Noroeste,130.0,3.0,4.0,2.0,28.0
900000.0,,Octogonal,68.0,2.0,2.0,1.0,26.0
1150000.0,,Noroeste,100.0,2.0,2.0,2.0,1.0
345000.0,230.0,Asa Norte,62.0,2.0,1.0,0.0,4.0
2340000.0,1790.0,Noroeste,213.0,2.0,4.0,2.0,10.0
1300000.0,,Noroeste,84.0,2.0,3.0,1.0,16.0
3350000.0,,Sudoeste,199.0,4.0,5.0,2.0,26.0
2050000.0,,Noroeste,160.0,4.0,6.0,2.0,27.0
305000.0,,Setor Habitacional Jardins Mangueiral,50.0,2.0,1.0,1.0,26.0
849500.0,,Asa Sul,116.0,2.0,2.0,0.0,13.0
1350000.0,,Noroeste,80.0,3.0,3.0,2.0,13.0
2950000.0,,Noroeste,210.0,3.0,6.0,4.0,4.0
1190000.0,,Noroeste,100.0,2.0,2.0,2.0,25.0
1942925.0,,Noroeste,149.0,3.0,5.0,2.0,1.0
1650000.0,,Noroeste,120.0,3.0,4.0,2.0,12.0
450000.0,200.0,Asa Norte,50.0,2.0,1.0,0.0,10.0
1065000.0,800.0,Asa Norte,93.0,3.0,3.0,1.0,20.0
739000.0,760.0,Águas Claras,80.0,3.0,3.0,2.0,27.0
570000.0,480.0,Águas Claras,61.0,2.0,2.0,1.0,27.0
1420000.0,1800.0,Asa Sul,240.0,2.0,3.0,3.0,7.0
640000.0,580.0,Águas Claras,76.0,3.0,3.0,1.0,27.0
870000.0,650.0,Asa Norte,70.0,2.0,2.0,0.0,3.0
385000.0,,Sudoeste,24.0,1.0,1.0,0.0,16.0
2177000.0,,Sudoeste,122.0,3.0,5.0,2.0,25.0
780000.0,800.0,Noroeste,100.0,2.0,2.0,1.0,8.0
900000.0,,Park Sul,100.0,2.0,2.0,1.0,10.0
799000.0,,Noroeste,78.0,2.0,2.0,1.0,17.0
1210000.0,920.0,Noroeste,110.0,2.0,2.0,2.0,21.0
3300000.0,,Asa Sul,254.0,3.0,4.0,2.0,29.0
1232000.0,700.0,Noroeste,198.0,2.0,3.0,2.0,29.0
1850000.0,1200.0,Noroeste,145.0,2.0,4.0,2.0,19.0
1030000.0,789.0,Asa Sul,127.0,2.0,3.0,1.0,3.0
1200000.0,,Noroeste,98.0,2.0,2.0,1.0,14.0
950000.0,1000.0,Park Sul,100.0,2.0,2.0,1.0,7.0
770000.0,,Park Sul,100.0,2.0,2.0,1.0,26.0
340000.0,,Lago Norte,27.0,1.0,1.0,1.0,26.0
1850000.0,1200.0,Asa Sul,161.0,3.0,3.0,0.0,18.0
450000.0,687.0,Park Sul,35.0,1.0,1.0,1.0,16.0
776000.0,,Park Sul,100.0,2.0,2.0,1.0,3.0
265000.0,270.0,Setor Habitacional Jardins Mangueiral,58.0,2.0,1.0,1.0,27.0
330000.0,450.0,Asa Norte,26.0,1.0,1.0,1.0,13.0
750000.0,650.0,Lago Norte,63.0,2.0,2.0,1.0,11.0
490000.0,,Águas Claras,68.0,3.0,2.0,1.0,25.0
1020000.0,,Lago Norte,88.0,2.0,2.0,2.0,14.0
1200000.0,890.0,Noroeste,120.0,3.0,3.0,2.0,21.0
780000.0,,Asa Norte,76.0,3.0,2.0,0.0,17.0
500000.0,,Asa Norte,68.0,2.0,2.0,0.0,8.0
899000.0,,Noroeste,60.0,2.0,2.0,1.0,1.0
380000.0,275.0,Asa Sul,53.0,2.0,1.0,0.0,13.0
2799000.0,1950.0,Sudoeste,334.0,4.0,5.0,2.0,27.0
529999.0,700.0,Águas Claras,86.0,3.0,2.0,2.0,27.0
1590000.0,,Noroeste,120.0,3.0,3.0,2.0,19.0
450000.0,696.0,Águas Claras,50.0,2.0,1.0,0.0,27.0
3878000.0,,Sudoeste,186.0,4.0,5.0,3.0,25.0
890000.0,750.0,Águas Claras,97.0,3.0,3.0,1.0,27.0
1340000.0,,Noroeste,100.0,3.0,3.0,2.0,13.0
590000.0,352.0,Asa Norte,42.0,1.0,1.0,1.0,16.0
1995000.0,1551.0,Sudoeste,161.0,4.0,4.0,2.0,27.0
1150000.0,1100.0,Park Sul,70.0,2.0,3.0,1.0,6.0
1140000.0,,Noroeste,98.0,2.0,2.0,1.0,15.0
1720000.0,1112.0,Asa Norte,124.0,3.0,3.0,2.0,16.0
2450000.0,1800.0,Park Sul,170.0,4.0,5.0,4.0,18.0
750000.0,,Park Sul,70.0,2.0,2.0,1.0,19.0
615000.0,689.0,Asa Norte,39.0,1.0,1.0,1.0,19.0
1350000.0,1200.0,Noroeste,100.0,3.0,3.0,2.0,7.0
1545000.0,,Noroeste,105.0,3.0,3.0,2.0,30.0
435000.0,,Águas Claras,58.0,2.0,2.0,2.0,11.0
1180000.0,745.0,Noroeste,77.0,2.0,3.0,2.0,27.0
430000.0,,Noroeste,33.0,1.0,1.0,1.0,12.0
785000.0,885.0,Asa Sul,64.0,2.0,2.0,0.0,17.0
1450000.0,,Noroeste,108.0,3.0,3.0,2.0,30.0
3320000.0,,Noroeste,290.0,3.0,6.0,3.0,24.0
950000.0,1300.0,Águas Claras,123.0,2.0,3.0,1.0,21.0
1240000.0,980.0,Sudoeste,91.0,3.0,3.0,1.0,20.0
540000.0,800.0,Noroeste,80.0,1.0,1.0,1.0,4.0
820000.0,,Asa Sul,80.0,3.0,2.0,0.0,25.0
770000.0,,Noroeste,60.0,2.0,2.0,1.0,1.0
210000.0,120.0,Asa Norte,35.0,1.0,1.0,0.0,25.0
1120000.0,,Noroeste,100.0,2.0,2.0,2.0,19.0
390800.0,,Park Sul,26.0,1.0,1.0,1.0,14.0
2250000.0,,Águas Claras,203.0,4.0,5.0,3.0,30.0
750000.0,,Park Sul,100.0,2.0,2.0,2.0,26.0
1190000.0,,Noroeste,100.0,2.0,2.0,1.0,14.0
570000.0,2130.0,Asa Norte,51.0,1.0,1.0,0.0,19.0
410000.0,433.0,Lago Norte,35.0,2.0,1.0,1.0,14.0
680000.0,472.0,Asa Sul,57.0,1.0,1.0,0.0,5.0
1595000.0,1370.0,Asa Sul,120.0,2.0,2.0,0.0,18.0
400000.0,493.0,Octogonal,64.0,2.0,1.0,0.0,19.0
890000.0,673.0,Águas Claras,98.0,4.0,3.0,1.0,27.0
900000.0,,Asa Norte,75.0,2.0,1.0,1.0,15.0
260000.0,,Águas Claras,30.0,1.0,1.0,1.0,27.0
280000.0,455.0,Águas Claras,31.0,1.0,1.0,1.0,27.0
650000.0,900.0,Águas Claras,92.0,3.0,3.0,1.0,27.0
515000.0,440.0,Águas Claras,72.0,3.0,2.0,1.0,27.0
1200000.0,,Noroeste,101.0,3.0,3.0,2.0,1.0
760000.0,561.0,Águas Claras,120.0,3.0,2.0,1.0,27.0
260000.0,280.0,Águas Claras,32.0,1.0,1.0,1.0,10.0
1065000.0,800.0,Asa Norte,93.0,3.0,3.0,1.0,21.0
510000.0,270.0,Cruzeiro,64.0,3.0,1.0,0.0,27.0
890000.0,,Octogonal,102.0,2.0,2.0,2.0,23.0
1545000.0,940.0,Asa Sul,133.0,3.0,4.0,1.0,30.0
260000.0,,Sudoeste,29.0,1.0,1.0,1.0,3.0
215000.0,190.0,Asa Norte,28.0,1.0,1.0,0.0,14.0
310000.0,474.0,Águas Claras,88.0,3.0,2.0,1.0,27.0
960000.0,,Asa Sul,97.0,2.0,3.0,0.0,21.0
1350000.0,,Noroeste,92.0,3.0,3.0,0.0,18.0
2100000.0,2021.0,Asa Sul,299.0,4.0,4.0,0.0,13.0
320000.0,,Sudoeste,33.0,1.0,1.0,0.0,26.0
1430000.0,,Sudoeste,110.0,3.0,2.0,1.0,19.0
3123700.0,,Noroeste,173.0,4.0,6.0,3.0,8.0
890000.0,680.0,Asa Norte,77.0,3.0,2.0,0.0,19.0
580000.0,,Asa Norte,43.0,1.0,1.0,1.0,28.0
749000.0,,Noroeste,78.0,2.0,1.0,1.0,17.0
580000.0,450.0,Asa Sul,62.0,2.0,1.0,0.0,2.0
1000000.0,,Noroeste,80.0,2.0,3.0,1.0,21.0
430000.0,853.0,Asa Norte,31.0,1.0,1.0,0.0,14.0
1350000.0,1039.0,Asa Norte,110.0,3.0,3.0,1.0,3.0
1300000.0,1020.0,Asa Sul,140.0,3.0,2.0,0.0,4.0
410000.0,1216.0,Asa Sul,55.0,1.0,1.0,0.0,26.0
2500000.0,2658.0,Asa Sul,301.0,3.0,4.0,2.0,21.0
950000.0,1000.0,Noroeste,100.0,2.0,2.0,1.0,7.0
800000.0,1145.0,Asa Sul,84.0,2.0,1.0,0.0,18.0
415000.0,692.0,Lago Norte,65.0,2.0,2.0,0.0,27.0
2500000.0,2658.0,Asa Sul,302.0,3.0,4.0,2.0,24.0
2190000.0,1430.0,Asa Sul,147.0,3.0,5.0,1.0,12.0
850000.0,,Asa Sul,82.0,2.0,1.0,0.0,20.0
1090000.0,772.0,Noroeste,141.0,2.0,3.0,1.0,1.0
1990000.0,,Noroeste,125.0,3.0,3.0,2.0,20.0
350000.0,150.0,Asa Norte,53.0,2.0,1.0,0.0,19.0
1130000.0,920.0,Águas Claras,108.0,4.0,4.0,2.0,27.0
780000.0,,Asa Sul,78.0,3.0,2.0,0.0,23.0
1300000.0,1110.0,Asa Sul,94.0,3.0,3.0,0.0,11.0
1700000.0,,Noroeste,140.0,3.0,5.0,1.0,25.0
770000.0,,Park Sul,98.0,2.0,2.0,1.0,20.0
920000.0,,Park Sul,70.0,2.0,2.0,1.0,19.0
250000.0,,Asa Norte,30.0,1.0,1.0,0.0,20.0
2050000.0,,Noroeste,160.0,4.0,6.0,2.0,26.0
309000.0,,Asa Norte,37.0,1.0,1.0,0.0,26.0
420000.0,450.0,Águas Claras,44.0,1.0,1.0,1.0,27.0
520000.0,450.0,Park Sul,35.0,1.0,1.0,1.0,13.0
1100000.0,,Asa Norte,107.0,3.0,3.0,1.0,11.0
645000.0,480.0,Asa Sul,78.0,2.0,2.0,2.0,30.0
830000.0,500.0,Asa Norte,157.0,4.0,2.0,0.0,27.0
2150000.0,1100.0,Asa Norte,188.0,4.0,3.0,2.0,18.0
680000.0,,Asa Norte,64.0,2.0,1.0,0.0,3.0
1720000.0,,Noroeste,120.0,2.0,4.0,2.0,12.0
3490000.0,,Noroeste,220.0,4.0,6.0,4.0,13.0
1650000.0,,Noroeste,107.0,3.0,1.0,2.0,12.0
2650000.0,,Noroeste,200.0,4.0,6.0,3.0,27.0
1000000.0,,Noroeste,80.0,2.0,3.0,2.0,21.0
1300000.0,,Guará II,105.0,3.0,3.0,2.0,13.0
310000.0,390.0,Sudoeste,27.0,2.0,1.0,1.0,13.0
485000.0,,Asa Sul,60.0,2.0,2.0,0.0,21.0
1065000.0,800.0,Asa Norte,93.0,3.0,3.0,1.0,26.0
1700000.0,,Noroeste,130.0,3.0,4.0,2.0,15.0
405000.0,,Asa Sul,58.0,2.0,2.0,0.0,27.0
1120000.0,,Noroeste,99.0,2.0,2.0,1.0,19.0
1200000.0,,Asa Norte,105.0,3.0,1.0,1.0,25.0
3100000.0,2930.0,Asa Norte,134.0,4.0,3.0,3.0,19.0
1300000.0,,Asa Sul,138.0,3.0,3.0,1.0,28.0
622000.0,,Noroeste,50.0,1.0,1.0,1.0,27.0
3100000.0,,Noroeste,250.0,4.0,6.0,3.0,26.0
800000.0,700.0,Asa Norte,74.0,2.0,2.0,1.0,19.0
320000.0,390.0,Asa Norte,30.0,1.0,1.0,1.0,1.0
538000.0,600.0,Sudoeste,61.0,2.0,1.0,0.0,11.0
1890000.0,1750.0,Park Sul,121.0,4.0,5.0,2.0,7.0
695000.0,1000.0,Asa Sul,46.0,1.0,1.0,1.0,13.0
1590000.0,1000.0,Asa Norte,156.0,3.0,3.0,2.0,21.0
530000.0,680.0,Asa Norte,56.0,2.0,2.0,0.0,27.0
2090000.0,,Noroeste,155.0,4.0,6.0,2.0,30.0
2471000.0,,Noroeste,242.0,4.0,4.0,4.0,8.0
499000.0,,Noroeste,100.0,1.0,1.0,1.0,8.0
1343890.0,,Noroeste,80.0,2.0,3.0,2.0,20.0
2750000.0,1900.0,Asa Sul,238.0,4.0,4.0,1.0,17.0
1100000.0,,Park Sul,118.0,3.0,3.0,1.0,26.0
1200000.0,,Noroeste,78.0,2.0,3.0,1.0,20.0
750000.0,,Asa Sul,97.0,3.0,2.0,0.0,24.0
499000.0,800.0,Noroeste,75.0,2.0,1.0,1.0,8.0
530000.0,450.0,Guará II,55.0,2.0,2.0,1.0,23.0
530000.0,590.0,Águas Claras,59.0,2.0,2.0,1.0,27.0
330000.0,,Sudoeste,30.0,1.0,1.0,1.0,19.0
380000.0,,Asa Norte,36.0,2.0,1.0,0.0,26.0
1210000.0,,Park Sul,100.0,2.0,2.0,1.0,10.0
930000.0,618.0,Águas Claras,97.0,3.0,3.0,1.0,24.0
1190000.0,1120.0,Noroeste,177.0,2.0,2.0,2.0,13.0
205000.0,300.0,Lago Norte,30.0,1.0,1.0,0.0,28.0
930000.0,,Park Sul,99.0,2.0,2.0,0.0,20.0
1100000.0,1174.0,Sudoeste,78.0,2.0,3.0,1.0,3.0
1299000.0,720.0,Noroeste,68.0,2.0,2.0,2.0,18.0
1100000.0,,Noroeste,99.0,2.0,2.0,2.0,28.0
1900000.0,,Noroeste,128.0,3.0,4.0,2.0,3.0
770000.0,,Noroeste,98.0,2.0,2.0,1.0,3.0
697000.0,734.0,Guará II,57.0,2.0,2.0,1.0,17.0
590000.0,,Asa Norte,96.0,3.0,1.0,0.0,1.0
1680000.0,,Noroeste,130.0,3.0,4.0,2.0,18.0
590000.0,,Noroeste,41.0,1.0,1.0,1.0,17.0
1420000.0,1150.0,Asa Norte,99.0,3.0,3.0,1.0,5.0
230000.0,382.0,Asa Norte,36.0,1.0,1.0,0.0,7.0
1250000.0,,Noroeste,75.0,2.0,2.0,1.0,18.0
1830000.0,,Noroeste,112.0,3.0,3.0,2.0,11.0
1170000.0,,Asa Norte,140.0,2.0,2.0,1.0,27.0
290000.0,1876.0,Asa Norte,42.0,1.0,1.0,0.0,5.0
398900.0,520.0,Guará II,57.0,2.0,1.0,0.0,19.0
3208000.0,,Sudoeste,172.0,4.0,6.0,3.0,16.0
780000.0,100.0,Lago Sul,127.0,4.0,4.0,2.0,4.0
1100000.0,,Octogonal,115.0,3.0,2.0,3.0,29.0
4212700.0,,Noroeste,297.0,4.0,7.0,4.0,8.0
520000.0,1180.0,Asa Norte,37.0,1.0,1.0,0.0,16.0
579924.0,1100.0,Asa Norte,37.0,1.0,1.0,1.0,18.0
2799000.0,,Noroeste,190.0,4.0,6.0,4.0,27.0
285000.0,390.0,Asa Norte,25.0,1.0,1.0,1.0,25.0
1600000.0,,Sudoeste,197.0,4.0,5.0,4.0,21.0
1199999.0,,Noroeste,100.0,2.0,2.0,1.0,24.0
300000.0,1100.0,Asa Norte,35.0,1.0,1.0,0.0,27.0
620000.0,360.0,Asa Sul,65.0,2.0,1.0,1.0,7.0
500000.0,600.0,Águas Claras,68.0,2.0,1.0,1.0,27.0
230000.0,290.0,Taguatinga,55.0,2.0,1.0,0.0,13.0
370000.0,,Lago Norte,37.0,1.0,1.0,1.0,26.0
3868982.0,,Noroeste,437.0,4.0,6.0,4.0,24.0
505000.0,600.0,Águas Claras,77.0,3.0,2.0,1.0,24.0
1250000.0,1400.0,Águas Claras,145.0,4.0,4.0,3.0,12.0
2400000.0,,Noroeste,180.0,4.0,5.0,3.0,15.0
2880000.0,,Asa Sul,225.0,4.0,5.0,2.0,26.0
1356000.0,790.0,Noroeste,158.0,2.0,3.0,2.0,1.0
325000.0,380.0,Águas Claras,38.0,1.0,1.0,1.0,27.0
510000.0,,Cruzeiro,64.0,3.0,1.0,0.0,4.0
345000.0,450.0,Asa Norte,26.0,1.0,1.0,1.0,11.0
1980000.0,,Noroeste,140.0,4.0,4.0,3.0,21.0
350000.0,380.0,Sudoeste,50.0,1.0,1.0,1.0,25.0
260000.0,261.0,Asa Norte,35.0,1.0,1.0,0.0,3.0
1630000.0,,Noroeste,120.0,3.0,4.0,2.0,28.0
920000.0,,Park Sul,99.0,2.0,2.0,1.0,11.0
549000.0,,Noroeste,34.0,1.0,1.0,1.0,2.0
615000.0,,Águas Claras,88.0,3.0,1.0,2.0,20.0
1150000.0,,Park Sul,110.0,3.0,3.0,1.0,13.0
770000.0,800.0,Noroeste,98.0,2.0,2.0,1.0,8.0
1120000.0,,Noroeste,100.0,2.0,2.0,1.0,19.0
1155000.0,,Noroeste,95.0,2.0,3.0,2.0,12.0
320000.0,580.0,Águas Claras,52.0,2.0,1.0,1.0,27.0
289999.0,435.0,Lago Norte,50.0,1.0,1.0,1.0,20.0
3750000.0,2930.0,Noroeste,513.0,4.0,6.0,4.0,27.0
1100000.0,,Park Sul,118.0,3.0,3.0,1.0,26.0
320000.0,396.0,Asa Norte,26.0,1.0,1.0,1.0,4.0
630000.0,500.0,Sudoeste,64.0,2.0,1.0,0.0,27.0
565000.0,,Águas Claras,66.0,2.0,2.0,1.0,27.0
450000.0,150.0,Asa Norte,46.0,1.0,1.0,0.0,18.0
649000.0,600.0,Águas Claras,133.0,2.0,2.0,1.0,27.0
500000.0,420.0,Asa Sul,56.0,2.0,1.0,0.0,25.0
395000.0,420.0,Águas Claras,34.0,1.0,1.0,1.0,12.0
2590000.0,2450.0,Águas Claras,284.0,4.0,5.0,3.0,27.0
690000.0,708.0,Águas Claras,77.0,3.0,1.0,2.0,27.0
1299000.0,1300.0,Asa Norte,123.0,3.0,2.0,1.0,12.0
520000.0,685.0,Lago Norte,58.0,2.0,2.0,1.0,19.0
334800.0,,Asa Norte,63.0,2.0,1.0,0.0,3.0
2350000.0,,Park Sul,282.0,4.0,6.0,3.0,10.0
530000.0,,Águas Claras,63.0,2.0,2.0,1.0,8.0
900000.0,705.0,Cruzeiro,68.0,2.0,2.0,1.0,20.0
200000.0,,Lago Sul,40.0,1.0,1.0,0.0,19.0
2125153.0,,Sudoeste,126.0,3.0,4.0,2.0,13.0
2200000.0,1441.0,Noroeste,173.0,3.0,4.0,3.0,21.0
235000.0,,Águas Claras,28.0,1.0,1.0,0.0,19.0
1950000.0,1200.0,Asa Sul,148.0,3.0,3.0,1.0,26.0
230000.0,,Taguatinga,92.0,2.0,1.0,1.0,11.0
1250000.0,1340.0,Asa Norte,166.0,3.0,2.0,1.0,12.0
653000.0,567.0,Sudoeste,62.0,2.0,1.0,0.0,13.0
550000.0,,Asa Sul,62.0,2.0,1.0,0.0,25.0
515000.0,650.0,Águas Claras,69.0,2.0,2.0,1.0,28.0
465000.0,385.0,Setor Habitacional Jardins Mangueiral,120.0,3.0,2.0,2.0,7.0
280000.0,260.0,Asa Norte,75.0,2.0,2.0,0.0,19.0
950000.0,850.0,Sudoeste,82.0,3.0,3.0,1.0,10.0
660000.0,700.0,Asa Sul,63.0,3.0,1.0,0.0,20.0
2190000.0,1400.0,Asa Sul,160.0,3.0,5.0,1.0,23.0
1520000.0,,Noroeste,165.0,3.0,3.0,2.0,12.0
760000.0,845.0,Octogonal,72.0,2.0,2.0,1.0,27.0
310000.0,,Asa Sul,30.0,1.0,1.0,0.0,9.0
1306000.0,,Noroeste,84.0,2.0,3.0,2.0,3.0
1350000.0,950.0,Sudoeste,100.0,3.0,3.0,0.0,15.0
710000.0,510.0,Guará II,135.0,3.0,2.0,2.0,1.0
1182000.0,,Noroeste,74.0,2.0,3.0,2.0,3.0
320000.0,190.0,Asa Norte,43.0,1.0,1.0,0.0,17.0
680000.0,600.0,Águas Claras,83.0,3.0,2.0,1.0,14.0
322000.0,365.0,Águas Claras,50.0,1.0,1.0,1.0,12.0
270000.0,,Asa Norte,42.0,1.0,1.0,0.0,19.0
240000.0,,Águas Claras,30.0,1.0,1.0,1.0,23.0
1320000.0,1357.0,Asa Norte,170.0,3.0,3.0,1.0,19.0
1100000.0,1000.0,Asa Norte,92.0,2.0,2.0,1.0,3.0
450000.0,,Asa Norte,37.0,1.0,1.0,1.0,20.0
1650000.0,1150.0,Asa Sul,140.0,3.0,2.0,1.0,12.0
1410000.0,,Asa Norte,132.0,3.0,3.0,1.0,19.0
550000.0,500.0,Lago Norte,70.0,2.0,2.0,2.0,3.0
265000.0,399.0,Asa Norte,28.0,1.0,1.0,1.0,27.0
275000.0,322.0,Setor Habitacional Jardins Mangueiral,52.0,2.0,1.0,2.0,11.0
860000.0,500.0,Asa Norte,77.0,3.0,1.0,0.0,12.0
455000.0,,Noroeste,33.0,1.0,1.0,2.0,18.0
300000.0,537.0,Setor Habitacional Jardins Mangueiral,47.0,2.0,1.0,1.0,21.0
250000.0,376.0,Asa Norte,33.0,1.0,1.0,0.0,10.0
780000.0,640.0,Águas Claras,103.0,3.0,3.0,2.0,12.0
2890000.0,1200.0,Noroeste,200.0,3.0,6.0,3.0,13.0
720000.0,700.0,Guará II,83.0,3.0,2.0,2.0,10.0
435000.0,,Guará,54.0,2.0,1.0,1.0,14.0
1250000.0,,Noroeste,83.0,2.0,3.0,1.0,17.0
1692000.0,,Águas Claras,158.0,4.0,5.0,3.0,3.0
330000.0,450.0,Asa Norte,33.0,1.0,1.0,1.0,10.0
780000.0,562.0,Asa Sul,92.0,2.0,2.0,1.0,2.0
990000.0,820.0,Guará II,160.0,4.0,3.0,2.0,10.0
550000.0,510.0,Asa Norte,44.0,2.0,1.0,0.0,2.0
880000.0,906.0,Octogonal,66.0,3.0,2.0,1.0,24.0
730000.0,675.0,Asa Sul,62.0,2.0,2.0,0.0,3.0
1250000.0,800.0,Noroeste,120.0,2.0,3.0,2.0,12.0
290000.0,,Asa Norte,48.0,2.0,1.0,1.0,26.0
380000.0,,Setor Habitacional Jardins Mangueiral,46.0,2.0,1.0,1.0,13.0
3360000.0,,Noroeste,247.0,3.0,5.0,3.0,3.0
430000.0,410.0,Guará II,36.0,1.0,1.0,1.0,24.0
1590000.0,900.0,Asa Sul,131.0,3.0,2.0,0.0,1.0
450000.0,200.0,Asa Norte,51.0,2.0,1.0,0.0,11.0
574300.0,1146.0,Asa Norte,37.0,1.0,1.0,1.0,4.0
550000.0,420.0,Asa Sul,67.0,2.0,1.0,0.0,9.0
490000.0,450.0,Asa Norte,58.0,2.0,1.0,0.0,3.0
715000.0,800.0,Asa Sul,83.0,3.0,2.0,0.0,11.0
3500000.0,1296.0,Asa Norte,280.0,5.0,4.0,1.0,3.0
690000.0,550.0,Asa Sul,64.0,2.0,1.0,0.0,11.0
730000.0,550.0,Asa Norte,79.0,3.0,2.0,0.0,1.0
1301000.0,,Noroeste,85.0,2.0,3.0,2.0,3.0
1520000.0,1100.0,Guará II,113.0,4.0,3.0,2.0,5.0
